"time","segment_id","speed","street","direction","from_street","to_street","length","street_heading","comments","bus_count","message_count","hour","day_of_week","month","record_id","start_latitude","start_longitude","end_latitude","end_longitude","start_location","end_location"
"2025-03-23T09:01:14.000","841","-1","Harlem","SB","Addison","Belmont","0.5","N",,"0","0","9","1","3","0841-202503231401","41.9452646537","-87.8071886569","41.9379889583","-87.8069118722","POINT (-87.8071886569 41.9452646537)","POINT (-87.8069118722 41.9379889583)"
"2025-03-23T09:01:14.000","796","54","Stony Island","NB","103rd","95th","1.01","S",,"2","9","9","1","3","0796-202503231401","41.7077680335","-87.5857288013","41.722346361","-87.5849507392","POINT (-87.5857288013 41.7077680335)","POINT (-87.5849507392 41.722346361)"
"2025-03-23T09:01:14.000","1036","-1","Wacker","WB","LaSalle","Franklin","0.15","W",,"0","0","9","1","3","1036-202503231401","41.8870664305","-87.6324828907","41.8869924633","-87.6354417258","POINT (-87.6324828907 41.8870664305)","POINT (-87.6354417258 41.8869924633)"
"2025-03-23T09:01:14.000","808","29","Stony Island","SB","91st","95th","0.5","S",,"1","4","9","1","3","0808-202503231401","41.729613558","-87.5854357956","41.7223487458","-87.5853170018","POINT (-87.5854357956 41.729613558)","POINT (-87.5853170018 41.7223487458)"
"2025-03-23T09:01:14.000","810","-1","Stony Island","SB","83rd","87th","0.5","S",,"0","0","9","1","3","0810-202503231401","41.7442186009","-87.585774091","41.7369158383","-87.5856049147","POINT (-87.585774091 41.7442186009)","POINT (-87.5856049147 41.7369158383)"
"2025-03-23T09:01:14.000","798","33","Stony Island","NB","91st","87th","0.5","S",,"2","16","9","1","3","0798-202503231401","41.7296111731","-87.5850694771","41.7369134537","-87.5852385693","POINT (-87.5850694771 41.7296111731)","POINT (-87.5852385693 41.7369134537)"
"2025-03-23T09:01:14.000","797","30","Stony Island","NB","95th","91st","0.5","S",,"3","20","9","1","3","0797-202503231401","41.722346361","-87.5849507392","41.7296111731","-87.5850694771","POINT (-87.5849507392 41.722346361)","POINT (-87.5850694771 41.7296111731)"
"2025-03-23T09:01:14.000","829","23","Harlem","NB","Bryn Mawr","Peterson","0.5","N",,"2","5","9","1","3","0829-202503231401","41.9827767713","-87.8067554164","41.9899782632","-87.8066960672","POINT (-87.8067554164 41.9827767713)","POINT (-87.8066960672 41.9899782632)"
"2025-03-23T09:01:14.000","806","25","Stony Island","NB","59th","57th","0.25","S",,"2","9","9","1","3","0806-202503231401","41.7878796071","-87.5864754787","41.7915685714","-87.5865342813","POINT (-87.5864754787 41.7878796071)","POINT (-87.5865342813 41.7915685714)"
"2025-03-23T09:01:14.000","799","30","Stony Island","NB","87th","83rd","0.5","S",,"2","10","9","1","3","0799-202503231401","41.7369134537","-87.5852385693","41.7442162163","-87.5854076784","POINT (-87.5852385693 41.7369134537)","POINT (-87.5854076784 41.7442162163)"
"2025-03-23T09:01:14.000","792","-1","Ridge","EB","Peterson","Hollywood","0.63","W","part of Peterson","0","0","9","1","3","0792-202503231401","41.9906428343","-87.6721479065","41.9849056913","-87.662406509","POINT (-87.6721479065 41.9906428343)","POINT (-87.662406509 41.9849056913)"
"2025-03-23T09:01:14.000","793","-1","Hollywood","EB","Ridge","Lake Shore Dr","0.45","W","part of Peterson","0","0","9","1","3","0793-202503231401","41.9849056913","-87.662406509","41.9852595517","-87.6535201163","POINT (-87.662406509 41.9849056913)","POINT (-87.6535201163 41.9852595517)"
"2025-03-23T09:01:14.000","795","-1","Ridge","WB","Hollywood","Peterson","0.63","W","part of Peterson","0","0","9","1","3","0795-202503231401","41.985180094","-87.6624036279","41.9909172373","-87.6721450666","POINT (-87.6624036279 41.985180094)","POINT (-87.6721450666 41.9909172373)"
"2025-03-23T09:01:14.000","778","-1","Peterson","EB","Central Park","Jersey","0.39","W",,"0","0","9","1","3","0778-202503231401","41.9901159749","-87.7188702116","41.9902451513","-87.7111114564","POINT (-87.7188702116 41.9901159749)","POINT (-87.7111114564 41.9902451513)"
"2025-03-23T09:01:14.000","790","-1","Peterson","WB","Damen","Western","0.5","W",,"0","0","9","1","3","0790-202503231401","41.9908246255","-87.6798577685","41.9906579206","-87.6896910614","POINT (-87.6798577685 41.9908246255)","POINT (-87.6896910614 41.9906579206)"
"2025-03-23T09:01:14.000","834","-1","Harlem","SB","59th","63rd","0.51","S",,"0","0","9","1","3","0834-202503231401","41.7846892828","-87.801399484","41.7772923833","-87.8010821479","POINT (-87.801399484 41.7846892828)","POINT (-87.8010821479 41.7772923833)"
"2025-03-23T09:01:14.000","791","-1","Peterson","WB","Ridge","Damen","0.39","W",,"0","0","9","1","3","0791-202503231401","41.9909172373","-87.6721450666","41.9908246255","-87.6798577685","POINT (-87.6721450666 41.9909172373)","POINT (-87.6798577685 41.9908246255)"
"2025-03-23T09:01:14.000","800","-1","Stony Island","NB","83rd","79th","0.5","S",,"0","0","9","1","3","0800-202503231401","41.7442162163","-87.5854076784","41.7515184785","-87.5855768194","POINT (-87.5854076784 41.7442162163)","POINT (-87.5855768194 41.7515184785)"
"2025-03-23T09:01:14.000","787","22","Peterson","WB","Jersey","Central Park","0.39","W",,"1","9","9","1","3","0787-202503231401","41.9905195564","-87.7111087839","41.9903903804","-87.7188675725","POINT (-87.7111087839 41.9905195564)","POINT (-87.7188675725 41.9903903804)"
"2025-03-23T09:01:14.000","803","-1","Stony Island","NB","71st","67th","0.5","S",,"0","0","9","1","3","0803-202503231401","41.7660854419","-87.5859156196","41.7733498484","-87.5860344826","POINT (-87.5859156196 41.7660854419)","POINT (-87.5860344826 41.7733498484)"
"2025-03-23T09:01:14.000","822","25","Torrence","NB","107th","103rd","0.5","S",,"1","2","9","1","3","0822-202503231401","41.7009752315","-87.5593916356","41.7081667435","-87.5594825555","POINT (-87.5593916356 41.7009752315)","POINT (-87.5594825555 41.7081667435)"
"2025-03-23T09:01:14.000","809","-1","Stony Island","SB","87th","91st","0.5","S",,"0","0","9","1","3","0809-202503231401","41.7369158383","-87.5856049147","41.729613558","-87.5854357956","POINT (-87.5856049147 41.7369158383)","POINT (-87.5854357956 41.729613558)"
"2025-03-23T09:01:14.000","786","35","Peterson","WB","Central Park","Pulaski","0.5","W",,"1","8","9","1","3","0786-202503231401","41.9903903804","-87.7188675725","41.9903055715","-87.7286540964","POINT (-87.7188675725 41.9903903804)","POINT (-87.7286540964 41.9903055715)"
"2025-03-23T09:01:14.000","777","-1","Peterson","EB","Pulaski","Central Park","0.5","W",,"0","0","9","1","3","0777-202503231401","41.9900311655","-87.7286566934","41.9901159749","-87.7188702116","POINT (-87.7286566934 41.9900311655)","POINT (-87.7188702116 41.9901159749)"
"2025-03-23T09:01:14.000","846","-1","Harlem","SB","Devon","Peterson","0.54","N",,"0","0","9","1","3","0846-202503231401","41.9977761215","-87.8069809576","41.98997995","-87.8070638759","POINT (-87.8069809576 41.9977761215)","POINT (-87.8070638759 41.98997995)"
"2025-03-23T09:01:14.000","804","-1","Stony Island","NB","67th","63rd","0.5","S",,"0","0","9","1","3","0804-202503231401","41.7733498484","-87.5860344826","41.7806524044","-87.5862545245","POINT (-87.5860344826 41.7733498484)","POINT (-87.5862545245 41.7806524044)"
"2025-03-23T09:01:14.000","781","26","Peterson","EB","Western","Damen","0.5","W",,"1","11","9","1","3","0781-202503231401","41.9903835167","-87.6896938259","41.9905502221","-87.6798605752","POINT (-87.6896938259 41.9903835167)","POINT (-87.6798605752 41.9905502221)"
"2025-03-23T09:01:14.000","782","24","Peterson","EB","Damen","Ridge","0.39","W",,"1","8","9","1","3","0782-202503231401","41.9905502221","-87.6798605752","41.9906428343","-87.6721479065","POINT (-87.6798605752 41.9905502221)","POINT (-87.6721479065 41.9906428343)"
"2025-03-23T09:01:14.000","840","-1","Harlem","SB","Belmont","Diversey","0.5","N",,"0","0","9","1","3","0840-202503231401","41.9379889583","-87.8069118722","41.9308138672","-87.8066529833","POINT (-87.8069118722 41.9379889583)","POINT (-87.8066529833 41.9308138672)"
"2025-03-23T09:01:14.000","788","22","Peterson","WB","California","Jersey","0.6","W",,"1","6","9","1","3","0788-202503231401","41.9905751568","-87.6993974307","41.9905195564","-87.7111087839","POINT (-87.6993974307 41.9905751568)","POINT (-87.7111087839 41.9905195564)"
"2025-03-23T09:01:14.000","801","-1","Stony Island","NB","79th","75th","0.5","S",,"0","0","9","1","3","0801-202503231401","41.7515184785","-87.5855768194","41.7587831979","-87.585746426","POINT (-87.5855768194 41.7515184785)","POINT (-87.585746426 41.7587831979)"
"2025-03-23T09:01:14.000","827","-1","Milwaukee","NW","Bryn Mawr","Peterson","0.61","N",,"0","0","9","1","3","0827-202503231401","41.9829150282","-87.774179251","41.9901946296","-87.7808506377","POINT (-87.774179251 41.9829150282)","POINT (-87.7808506377 41.9901946296)"
"2025-03-23T09:01:14.000","807","-1","Stony Island","SB","95th","103rd","1.01","S",,"0","0","9","1","3","0807-202503231401","41.7223487458","-87.5853170018","41.7077704152","-87.5860949813","POINT (-87.5853170018 41.7223487458)","POINT (-87.5860949813 41.7077704152)"
"2025-03-23T09:01:14.000","776","-1","Peterson","EB","Kostner","Pulaski","0.5","W",,"0","0","9","1","3","0776-202503231401","41.9898734235","-87.7383865392","41.9900311655","-87.7286566934","POINT (-87.7383865392 41.9898734235)","POINT (-87.7286566934 41.9900311655)"
"2025-03-23T09:01:14.000","784","29","Peterson","WB","Kostner","Cicero","0.51","W",,"1","4","9","1","3","0784-202503231401","41.99014783","-87.738383984","41.9900367205","-87.7483246455","POINT (-87.738383984 41.99014783)","POINT (-87.7483246455 41.9900367205)"
"2025-03-23T09:01:14.000","785","31","Peterson","WB","Pulaski","Kostner","0.5","W",,"1","9","9","1","3","0785-202503231401","41.9903055715","-87.7286540964","41.99014783","-87.738383984","POINT (-87.7286540964 41.9903055715)","POINT (-87.738383984 41.99014783)"
"2025-03-23T09:01:14.000","837","-1","Harlem","SB","Armitage","North Ave","0.51","N",,"0","0","9","1","3","0837-202503231401","41.9161706271","-87.8061752063","41.9088392194","-87.805936449","POINT (-87.8061752063 41.9161706271)","POINT (-87.805936449 41.9088392194)"
"2025-03-23T09:01:14.000","779","21","Peterson","EB","Jersey","California","0.6","W",,"1","11","9","1","3","0779-202503231401","41.9902451513","-87.7111114564","41.9903007523","-87.6994001534","POINT (-87.7111114564 41.9902451513)","POINT (-87.6994001534 41.9903007523)"
"2025-03-23T09:01:14.000","835","-1","Harlem","SB","Archer","59th","0.5","S",,"0","0","9","1","3","0835-202503231401","41.7919400348","-87.8017113077","41.7846892828","-87.801399484","POINT (-87.8017113077 41.7919400348)","POINT (-87.801399484 41.7846892828)"
"2025-03-23T09:01:13.000","1270","2","Madison","WB","Wacker","Halsted","0.54","W",,"3","44","9","1","3","1270-202503231401","41.882014","-87.636891","41.881876","-87.647361","POINT (-87.636891 41.882014)","POINT (-87.647361 41.881876)"
"2025-03-23T09:01:13.000","1205","28","Halsted","NB","76th","71st","0.62","S",,"1","12","9","1","3","1205-202503231401","41.756089","-87.643993","41.765201","-87.644221","POINT (-87.643993 41.756089)","POINT (-87.644221 41.765201)"
"2025-03-23T09:01:13.000","921","-1","Michigan","SB","Randolph","Congress","0.25","S",,"0","0","9","1","3","0921-202503231401","41.88447407","-87.62465","41.875777","-87.624605","POINT (-87.62465 41.88447407)","POINT (-87.624605 41.875777)"
"2025-03-23T09:01:13.000","760","3","Grand","WB","Lake Shore Dr","Columbus","0.3","E","Oneway","2","16","9","1","3","0760-202503231401","41.89189994","-87.6142179735","41.891798492","-87.6202037576","POINT (-87.6142179735 41.89189994)","POINT (-87.6202037576 41.891798492)"
"2025-03-23T09:01:13.000","770","-1","Harlem","NB","Addison","Forest Preserve Ave","0.59","N",,"0","0","9","1","3","0770-202503231401","41.9452629688","-87.8068210943","41.9538790793","-87.8071055817","POINT (-87.8068210943 41.9452629688)","POINT (-87.8071055817 41.9538790793)"
"2025-03-23T09:01:13.000","763","-1","Harlem","NB","59th","Archer","0.5","S",,"0","0","9","1","3","0763-202503231401","41.7846875845","-87.8010328293","41.7919383373","-87.801344619","POINT (-87.8010328293 41.7846875845)","POINT (-87.801344619 41.7919383373)"
"2025-03-23T09:01:13.000","1210","29","Halsted","NB","55th","51st","0.5","S",,"1","12","9","1","3","1210-202503231401","41.794301","-87.64497","41.801585","-87.645156","POINT (-87.64497 41.794301)","POINT (-87.645156 41.801585)"
"2025-03-23T09:01:13.000","927","25","Milwaukee","NW","Chicago","Division","0.75","N",,"1","15","9","1","3","0927-202503231401","41.8962333529","-87.6551983919","41.9033408608","-87.6662786223","POINT (-87.6551983919 41.8962333529)","POINT (-87.6662786223 41.9033408608)"
"2025-03-23T09:01:13.000","918","-1","Michigan","SB","Congress","Roosevelt","0.57","S",,"0","0","9","1","3","0918-202503231401","41.875777","-87.624605","41.86745208","-87.62442868","POINT (-87.624605 41.875777)","POINT (-87.62442868 41.86745208)"
"2025-03-23T09:01:13.000","1271","-1","Madison","WB","Halsted","Racine","0.5","W",,"0","0","9","1","3","1271-202503231401","41.881876","-87.647361","41.881715","-87.657142","POINT (-87.647361 41.881876)","POINT (-87.657142 41.881715)"
"2025-03-23T09:01:13.000","767","28","Harlem","NB","Grand","Diversey","0.47","N",,"1","10","9","1","3","0767-202503231401","41.9239918867","-87.8060612029","41.930812181","-87.8062855111","POINT (-87.8060612029 41.9239918867)","POINT (-87.8062855111 41.930812181)"
"2025-03-23T09:01:13.000","765","24","Harlem","NB","North Ave","Armitage","0.51","N",,"1","3","9","1","3","0765-202503231401","41.9088375317","-87.8055690991","41.9161689398","-87.8058078034","POINT (-87.8055690991 41.9088375317)","POINT (-87.8058078034 41.9161689398)"
"2025-03-23T09:01:13.000","758","-1","Grand","WB","Michigan","State","0.2","E","Oneway","0","0","9","1","3","0758-202503231401","41.8917303986","-87.6241461501","41.8917151045","-87.62806696","POINT (-87.6241461501 41.8917303986)","POINT (-87.62806696 41.8917151045)"
"2025-03-23T09:01:13.000","1031","-1","Wacker","EB","Michigan","Lake Shore Dr","0.54","E",,"0","0","9","1","3","1031-202503231401","41.88802888","-87.62457922","41.88736263","-87.61402835","POINT (-87.62457922 41.88802888)","POINT (-87.61402835 41.88736263)"
"2025-03-23T09:01:13.000","762","-1","Harlem","NB","63rd","59th","0.51","S",,"0","0","9","1","3","0762-202503231401","41.7772906843","-87.8007155573","41.7846875845","-87.8010328293","POINT (-87.8007155573 41.7772906843)","POINT (-87.8010328293 41.7846875845)"
"2025-03-23T09:01:13.000","739","29","Milwaukee","NW","Belmont","Addison","0.78","N",,"1","12","9","1","3","0739-202503231401","41.9391405545","-87.72376658","41.9462431643","-87.7354431617","POINT (-87.72376658 41.9391405545)","POINT (-87.7354431617 41.9462431643)"
"2025-03-23T09:01:13.000","753","-1","Ewing","NB","96th","95th","0.13","S",,"0","0","9","1","3","0753-202503231401","41.7213261115","-87.5350520018","41.7229402903","-87.5363594103","POINT (-87.5350520018 41.7213261115)","POINT (-87.5363594103 41.7229402903)"
"2025-03-23T09:01:13.000","752","-1","Ewing","NB","Indianapolis","96th","0.59","S",,"0","0","9","1","3","0752-202503231401","41.71281167","-87.5350924196","41.7213261115","-87.5350520018","POINT (-87.5350924196 41.71281167)","POINT (-87.5350520018 41.7213261115)"
"2025-03-23T09:01:13.000","917","-1","Michigan","SB","Roosevelt","16th","0.23","S",,"0","0","9","1","3","0917-202503231401","41.86745208","-87.62442868","41.860205","-87.62423822","POINT (-87.62442868 41.86745208)","POINT (-87.62423822 41.860205)"
"2025-03-23T09:01:13.000","756","-1","Ewing","SB","95th","96th","0.13","S",,"0","0","9","1","3","0756-202503231401","41.7229428303","-87.5367257051","41.7213286555","-87.5354182726","POINT (-87.5367257051 41.7229428303)","POINT (-87.5354182726 41.7213286555)"
"2025-03-23T09:01:13.000","738","22","Milwaukee","NW","Diversey","Belmont","0.78","N",,"1","2","9","1","3","0738-202503231401","41.9319511814","-87.7120661817","41.9391405545","-87.72376658","POINT (-87.7120661817 41.9319511814)","POINT (-87.72376658 41.9391405545)"
"2025-03-23T09:01:13.000","768","28","Harlem","NB","Diversey","Belmont","0.5","N",,"1","10","9","1","3","0768-202503231401","41.930812181","-87.8062855111","41.9379872726","-87.8065443404","POINT (-87.8062855111 41.930812181)","POINT (-87.8065443404 41.9379872726)"
"2025-03-23T09:01:13.000","755","-1","Ewing","SB","96th","Indianapolis","0.59","S",,"0","0","9","1","3","0755-202503231401","41.7213286555","-87.5354182726","41.7128142135","-87.5354586494","POINT (-87.5354182726 41.7213286555)","POINT (-87.5354586494 41.7128142135)"
"2025-03-23T09:01:13.000","616","41","Lake Shore Dr","SW","Randolph","Monroe","0.3","S",,"1","1","9","1","3","0616-202503231401","41.8843899871","-87.6142285649","41.8809188072","-87.6176716636","POINT (-87.6142285649 41.8843899871)","POINT (-87.6176716636 41.8809188072)"
"2025-03-23T09:01:13.000","1202","-1","Halsted","NB","87th","83rd","0.5","S",,"0","0","9","1","3","1202-202503231401","41.736073","-87.643376","41.743359","-87.643641","POINT (-87.643376 41.736073)","POINT (-87.643641 41.743359)"
"2025-03-23T09:01:13.000","1207","-1","Halsted","NB","67th","63rd","0.5","S",,"0","0","9","1","3","1207-202503231401","41.772472","-87.644407","41.779751","-87.644597","POINT (-87.644407 41.772472)","POINT (-87.644597 41.779751)"
"2025-03-23T09:01:13.000","612","-1","Lake Shore Dr","SE","Roosevelt","18th","0.67","S",,"0","0","9","1","3","0612-202503231401","41.8674673837","-87.6190382545","41.8579627613","-87.6167859369","POINT (-87.6190382545 41.8674673837)","POINT (-87.6167859369 41.8579627613)"
"2025-03-23T09:01:13.000","1269","0","Madison","WB","Michigan","Wacker","0.64","W","Oneway WB","3","42","9","1","3","1269-202503231401","41.882109","-87.624366","41.882014","-87.636891","POINT (-87.624366 41.882109)","POINT (-87.636891 41.882014)"
"2025-03-23T09:01:13.000","891","49","Lake Shore Dr","SE","Belmont","Diversey","0.58","N",,"1","2","9","1","3","0891-202503231401","41.9403863706","-87.6385898812","41.9334278712","-87.6322220647","POINT (-87.6385898812 41.9403863706)","POINT (-87.6322220647 41.9334278712)"
"2025-03-23T09:01:13.000","926","31","Milwaukee","NW","Kinzie","Chicago","0.76","N",,"1","12","9","1","3","0926-202503231401","41.8890200552","-87.6441331477","41.8962333529","-87.6551983919","POINT (-87.6441331477 41.8890200552)","POINT (-87.6551983919 41.8962333529)"
"2025-03-23T09:01:13.000","1273","25","Madison","WB","Racine","Ashland","0.5","W",,"1","1","9","1","3","1273-202503231401","41.881715","-87.657142","41.881554","-87.666802","POINT (-87.657142 41.881715)","POINT (-87.666802 41.881554)"
"2025-03-23T09:01:13.000","925","25","Michigan","SB","Lake Shore Dr Michigan Exit Ramp","Ohio","0.84","N",,"3","21","9","1","3","0925-202503231401","41.90082865","-87.624408","41.892571","-87.624359","POINT (-87.624408 41.90082865)","POINT (-87.624359 41.892571)"
"2025-03-23T09:01:13.000","737","24","Milwaukee","NW","Fullerton","Diversey","0.79","N",,"1","1","9","1","3","0737-202503231401","41.9247896604","-87.7002228515","41.9319511814","-87.7120661817","POINT (-87.7002228515 41.9247896604)","POINT (-87.7120661817 41.9319511814)"
"2025-03-23T09:01:13.000","757","19","Grand","WB","State","LaSalle","0.43","E","Oneway","1","1","9","1","3","0757-202503231401","41.8917151045","-87.62806696","41.8916126007","-87.6325878656","POINT (-87.62806696 41.8917151045)","POINT (-87.6325878656 41.8916126007)"
"2025-03-23T09:01:13.000","911","15","Michigan","NB","Ohio","Lake Shore Dr Michigan Entrance Ramp","0.84","N",,"5","33","9","1","3","0911-202503231401","41.892571","-87.623997","41.90082865","-87.62393627","POINT (-87.623997 41.892571)","POINT (-87.62393627 41.90082865)"
"2025-03-23T09:01:13.000","1274","-1","Madison","EB","Ashland","Racine","0.5","E",,"0","0","9","1","3","1274-202503231401","41.881354","-87.666802","41.881515","-87.657142","POINT (-87.666802 41.881354)","POINT (-87.657142 41.881515)"
"2025-03-23T09:01:13.000","1025","-1","Wacker","NB","Madison","Lake","0.26","N",,"0","0","9","1","3","1025-202503231401","41.8819140751","-87.6367064128","41.8857235783","-87.6367881652","POINT (-87.6367064128 41.8819140751)","POINT (-87.6367881652 41.8857235783)"
"2025-03-23T09:01:13.000","896","-1","Lake Shore Dr","SE","Foster","Lawrence","0.51","N",,"0","0","9","1","3","0896-202503231401","41.9765966882","-87.6506507735","41.9694059924","-87.6481529198","POINT (-87.6506507735 41.9765966882)","POINT (-87.6481529198 41.9694059924)"
"2025-03-23T09:01:13.000","1206","27","Halsted","NB","71st","67th","0.5","S",,"1","8","9","1","3","1206-202503231401","41.765201","-87.644221","41.772472","-87.644407","POINT (-87.644221 41.765201)","POINT (-87.644407 41.772472)"
"2025-03-23T09:01:13.000","1203","18","Halsted","NB","83rd","79th","0.5","S",,"2","5","9","1","3","1203-202503231401","41.743359","-87.643641","41.750643","-87.643853","POINT (-87.643641 41.743359)","POINT (-87.643853 41.750643)"
"2025-03-23T09:01:13.000","907","-1","Michigan","NB","Congress","Randolph","0.6","S",,"0","0","9","1","3","0907-202503231401","41.875777","-87.624123","41.88447407","-87.62426376","POINT (-87.624123 41.875777)","POINT (-87.62426376 41.88447407)"
"2025-03-23T09:01:13.000","1024","-1","Wacker","NB","Van Buren","Madison","0.35","S",,"0","0","9","1","3","1024-202503231401","41.8768042277","-87.6366594269","41.8819140751","-87.6367064128","POINT (-87.6366594269 41.8768042277)","POINT (-87.6367064128 41.8819140751)"
"2025-03-23T09:01:13.000","898","33","Michigan","NB","31st","26th","0.5","S",,"1","4","9","1","3","0898-202503231401","41.83834404","-87.62305669","41.84564219","-87.62343743","POINT (-87.62305669 41.83834404)","POINT (-87.62343743 41.84564219)"
"2025-03-23T09:01:13.000","894","-1","Lake Shore Dr","SE","Montrose","Irving Park","0.51","N",,"0","0","9","1","3","0894-202503231401","41.96200822","-87.64644589","41.9546587304","-87.644948865","POINT (-87.64644589 41.96200822)","POINT (-87.644948865 41.9546587304)"
"2025-03-23T09:01:13.000","895","-1","Lake Shore Dr","SE","Lawrence","Montrose","0.52","N",,"0","0","9","1","3","0895-202503231401","41.9694059924","-87.6481529198","41.96200822","-87.64644589","POINT (-87.6481529198 41.9694059924)","POINT (-87.64644589 41.96200822)"
"2025-03-23T09:01:13.000","922","-1","Michigan","SB","Ohio","Randolph","0.56","N",,"0","0","9","1","3","0922-202503231401","41.892571","-87.624359","41.88447407","-87.62465","POINT (-87.624359 41.892571)","POINT (-87.62465 41.88447407)"
"2025-03-23T09:01:13.000","1029","-1","Wacker","EB","State","Michigan","0.19","E",,"0","0","9","1","3","1029-202503231401","41.8866764518","-87.6279765117","41.888028878","-87.6245792239","POINT (-87.6279765117 41.8866764518)","POINT (-87.6245792239 41.888028878)"
"2025-03-23T09:01:13.000","1204","26","Halsted","NB","79th","76th","0.38","S",,"1","9","9","1","3","1204-202503231401","41.750643","-87.643853","41.756089","-87.643993","POINT (-87.643853 41.750643)","POINT (-87.643993 41.756089)"
"2025-03-23T09:01:13.000","899","27","Michigan","NB","26th","Cermak","0.5","S",,"2","14","9","1","3","0899-202503231401","41.84564219","-87.62343743","41.85285485","-87.62360876","POINT (-87.62343743 41.84564219)","POINT (-87.62360876 41.85285485)"
"2025-03-23T09:01:13.000","1208","12","Halsted","NB","63rd","59th","0.5","S",,"1","3","9","1","3","1208-202503231401","41.779751","-87.644597","41.787025","-87.64478","POINT (-87.644597 41.779751)","POINT (-87.64478 41.787025)"
"2025-03-23T09:01:13.000","531","-1","Cermak","EB","City Boundary","Kostner","0.25","W",,"0","0","9","1","3","0531-202503231401","41.851235056","-87.7394692786","41.8513081643","-87.7345102484","POINT (-87.7394692786 41.851235056)","POINT (-87.7345102484 41.8513081643)"
"2025-03-23T09:01:13.000","759","-1","Grand","WB","Columbus","Michigan","0.2","E","Oneway","0","0","9","1","3","0759-202503231401","41.891798492","-87.6202037576","41.8917303986","-87.6241461501","POINT (-87.6202037576 41.891798492)","POINT (-87.6241461501 41.8917303986)"
"2025-03-23T09:01:13.000","890","50","Lake Shore Dr","SB","Diversey","Fullerton","0.51","N",,"2","4","9","1","3","0890-202503231401","41.9334278712","-87.6322220647","41.9260849848","-87.6313938932","POINT (-87.6322220647 41.9334278712)","POINT (-87.6313938932 41.9260849848)"
"2025-03-23T09:01:13.000","889","54","Lake Shore Dr","SE","Fullerton","North Ave","1.05","N",,"2","3","9","1","3","0889-202503231401","41.9260849848","-87.6313938932","41.9113324426","-87.6261484121","POINT (-87.6313938932 41.9260849848)","POINT (-87.6261484121 41.9113324426)"
"2025-03-23T09:01:13.000","1200","-1","Halsted","NB","95th","91st","0.5","S",,"0","0","9","1","3","1200-202503231401","41.721458","-87.643022","41.728767","-87.643226","POINT (-87.643022 41.721458)","POINT (-87.643226 41.728767)"
"2025-03-23T09:01:13.000","892","-1","Lake Shore Dr","SE","Addison","Belmont","0.62","N",,"0","0","9","1","3","0892-202503231401","41.9486508165","-87.6435427315","41.9403863706","-87.6385898812","POINT (-87.6435427315 41.9486508165)","POINT (-87.6385898812 41.9403863706)"
"2025-03-23T09:01:13.000","908","-1","Michigan","NB","Randolph","Ohio","0.56","N",,"0","0","9","1","3","0908-202503231401","41.88447407","-87.62426376","41.892571","-87.623997","POINT (-87.62426376 41.88447407)","POINT (-87.623997 41.892571)"
"2025-03-23T09:01:13.000","1201","-1","Halsted","NB","91st","87th","0.5","S",,"0","0","9","1","3","1201-202503231401","41.728767","-87.643226","41.736073","-87.643376","POINT (-87.643226 41.728767)","POINT (-87.643376 41.736073)"
"2025-03-23T09:01:13.000","530","-1","Caldwell","NW","Edens Expy","Central","0.79","N",,"0","0","9","1","3","0530-202503231401","41.99028834","-87.75093868","41.996247","-87.764172","POINT (-87.75093868 41.99028834)","POINT (-87.764172 41.996247)"
"2025-03-23T09:01:13.000","529","-1","Caldwell","NW","Central","Devon","0.15","N",,"0","0","9","1","3","0529-202503231401","41.996247","-87.764172","41.99730108","-87.76650952","POINT (-87.764172 41.996247)","POINT (-87.76650952 41.99730108)"
"2025-03-23T09:01:13.000","893","-1","Lake Shore Dr","SE","Irving Park","Addison","0.42","N",,"0","0","9","1","3","0893-202503231401","41.9546587304","-87.644948865","41.9486508165","-87.6435427315","POINT (-87.644948865 41.9546587304)","POINT (-87.6435427315 41.9486508165)"
"2025-03-23T09:01:13.000","528","-1","Caldwell","NW","Devon","Mendota","0.96","N",,"0","0","9","1","3","0528-202503231401","41.99730108","-87.76650952","42.00481724","-87.78226252","POINT (-87.76650952 41.99730108)","POINT (-87.78226252 42.00481724)"
"2025-03-23T09:01:13.000","912","37","Michigan","SB","26th","31st","0.5","S",,"1","10","9","1","3","0912-202503231401","41.84564219","-87.62390743","41.83834404","-87.62363669","POINT (-87.62390743 41.84564219)","POINT (-87.62363669 41.83834404)"
"2025-03-23T09:01:13.000","1209","30","Halsted","NB","59th","55th","0.5","S",,"1","13","9","1","3","1209-202503231401","41.787025","-87.64478","41.794301","-87.64497","POINT (-87.64478 41.787025)","POINT (-87.64497 41.794301)"
"2025-03-23T09:01:13.000","1272","17","Madison","EB","Racine","Halsted","0.5","E",,"1","8","9","1","3","1272-202503231401","41.881515","-87.657142","41.881676","-87.647361","POINT (-87.657142 41.881515)","POINT (-87.647361 41.881676)"
"2025-03-23T09:01:13.000","615","39","Lake Shore Dr","SB","Monroe","Balbo","0.53","N",,"1","5","9","1","3","0615-202503231401","41.88091881","-87.61767166","41.8732575","-87.61749612","POINT (-87.61767166 41.88091881)","POINT (-87.61749612 41.8732575)"
"2025-03-23T09:01:13.000","1026","-1","Wacker","NB","Lake","Franklin","0.11","N",,"0","0","9","1","3","1026-202503231401","41.8857235783","-87.6367881652","41.8868541443","-87.6352595929","POINT (-87.6367881652 41.8857235783)","POINT (-87.6352595929 41.8868541443)"
